2014.07.16,00:00,1.35676,1.35709,1.35203,1.35252,52142
2014.07.17,00:00,1.35255,1.35401,1.35159,1.35259,55523
2014.07.18,00:00,1.35258,1.35356,1.34906,1.35239,56768
2014.07.20,00:00,1.35277,1.35301,1.35246,1.35295,425
2014.07.21,00:00,1.35288,1.35487,1.35125,1.35226,35110
2014.07.22,00:00,1.35225,1.35291,1.34585,1.34655,44119
2014.07.23,00:00,1.34657,1.34736,1.34547,1.34623,33080
2014.07.24,00:00,1.34620,1.34844,1.34379,1.34623,37826
2014.07.25,00:00,1.34624,1.34753,1.34210,1.34309,34778
2014.07.27,00:00,1.34302,1.34316,1.34285,1.34301,217
2014.07.28,00:00,1.34302,1.34435,1.34265,1.34393,26253
2014.07.29,00:00,1.34393,1.34441,1.34038,1.34088,36924
2014.07.30,00:00,1.34091,1.34148,1.33664,1.33948,49231
2014.07.31,00:00,1.33947,1.34001,1.33711,1.33873,43887
2014.08.01,00:00,1.33873,1.34444,1.33781,1.34218,48091
2014.08.03,00:00,1.34301,1.34325,1.34253,1.34269,330
2014.08.04,00:00,1.34270,1.34308,1.34090,1.34217,31801
2014.08.05,00:00,1.34216,1.34243,1.33578,1.33711,42635
2014.08.06,00:00,1.33712,1.33867,1.33324,1.33836,53867
2014.08.07,00:00,1.33835,1.33933,1.33367,1.33613,51806
2014.08.08,00:00,1.33611,1.34323,1.33431,1.34118,55821
2014.08.10,00:00,1.34075,1.34105,1.34019,1.34054,481
2014.08.11,00:00,1.34052,1.34080,1.33799,1.33842,33767
2014.08.12,00:00,1.33840,1.33857,1.33356,1.33668,37894
2014.08.13,00:00,1.33669,1.34148,1.33422,1.33627,44111
2014.08.14,00:00,1.33626,1.34074,1.33480,1.33632,45195
2014.08.15,00:00,1.33633,1.34113,1.33583,1.33974,43718
2014.08.17,00:00,1.33905,1.33976,1.33903,1.33912,552
2014.08.18,00:00,1.33911,1.33987,1.33525,1.33610,31898
2014.08.19,00:00,1.33609,1.33626,1.33130,1.33175,38567
2014.08.20,00:00,1.33174,1.33239,1.32548,1.32575,46092
2014.08.21,00:00,1.32574,1.32880,1.32416,1.32819,38640
2014.08.22,00:00,1.32820,1.32962,1.32202,1.32425,41082
2014.08.24,00:00,1.32000,1.32045,1.31855,1.31908,1107
2014.08.25,00:00,1.31907,1.32099,1.31832,1.31901,33392
2014.08.26,00:00,1.31899,1.32143,1.31643,1.31682,42420
2014.08.27,00:00,1.31683,1.32096,1.31523,1.31936,45291
2014.08.28,00:00,1.31935,1.32206,1.31595,1.31835,45823
2014.08.29,00:00,1.31836,1.31956,1.31333,1.31389,40582
2014.08.31,00:00,1.31280,1.31317,1.31265,1.31281,329
2014.09.01,00:00,1.31279,1.31450,1.31187,1.31272,27697
2014.09.02,00:00,1.31271,1.31364,1.31099,1.31326,42969
2014.09.03,00:00,1.31323,1.31597,1.31218,1.31481,48910
2014.09.04,00:00,1.31482,1.31537,1.29196,1.29353,62283
2014.09.05,00:00,1.29356,1.29895,1.29215,1.29503,53153
2014.09.07,00:00,1.29546,1.29576,1.29498,1.29536,592
2014.09.08,00:00,1.29532,1.29583,1.28813,1.28996,51746
2014.09.09,00:00,1.28997,1.29570,1.28588,1.29399,63548
2014.09.10,00:00,1.29397,1.29624,1.28833,1.29160,65918
2014.09.11,00:00,1.29160,1.29513,1.28966,1.29228,56305
2014.09.12,00:00,1.29231,1.29788,1.29082,1.29479,54833
2014.09.14,00:00,1.29731,1.29731,1.29648,1.29679,296
2014.09.15,00:00,1.29677,1.29690,1.29081,1.29404,43002
2014.09.16,00:00,1.29403,1.29947,1.29218,1.29570,58350
2014.09.17,00:00,1.29569,1.29808,1.28355,1.28445,63853
2014.09.18,00:00,1.28450,1.29297,1.28340,1.29156,64350
2014.09.19,00:00,1.29155,1.29284,1.28303,1.28361,71810
2014.09.21,00:00,1.28323,1.28325,1.28254,1.28272,461
2014.09.22,00:00,1.28276,1.28673,1.28157,1.28460,51423
2014.09.23,00:00,1.28459,1.29008,1.28422,1.28481,50932
2014.09.24,00:00,1.28482,1.28633,1.27736,1.27776,54299
2014.09.25,00:00,1.27775,1.27828,1.26964,1.27510,64147
2014.09.26,00:00,1.27509,1.27603,1.26763,1.26828,54266
2014.09.28,00:00,1.26817,1.26829,1.26790,1.26817,301
2014.09.29,00:00,1.26816,1.27145,1.26634,1.26882,58190
2014.09.30,00:00,1.26883,1.27019,1.25706,1.26299,66849
2014.10.01,00:00,1.26296,1.26392,1.25831,1.26177,67956
2014.10.02,00:00,1.26178,1.26983,1.26133,1.26694,82650
2014.10.03,00:00,1.26696,1.26715,1.25001,1.25108,60991
2014.10.05,00:00,1.25133,1.25149,1.25101,1.25110,300
2014.10.06,00:00,1.25113,1.26742,1.25085,1.26527,61029
2014.10.07,00:00,1.26528,1.26814,1.25836,1.26641,84396
2014.10.08,00:00,1.26640,1.27483,1.26222,1.27299,86333
2014.10.09,00:00,1.27299,1.27909,1.26638,1.26888,93356
2014.10.10,00:00,1.26889,1.27157,1.26051,1.26130,74906
2014.10.12,00:00,1.26298,1.26301,1.26202,1.26286,617
2014.10.13,00:00,1.26287,1.27674,1.26269,1.27414,73207
2014.10.14,00:00,1.27412,1.27484,1.26397,1.26577,75368
2014.10.15,00:00,1.26576,1.28859,1.26241,1.28152,108617
2014.10.16,00:00,1.28155,1.28445,1.27054,1.28031,94687
2014.10.17,00:00,1.28033,1.28361,1.27432,1.27595,59046
2014.10.19,00:00,1.27503,1.27612,1.27503,1.27554,570
2014.10.20,00:00,1.27559,1.28163,1.27306,1.27942,63315
2014.10.21,00:00,1.27943,1.28399,1.27107,1.27111,73685
2014.10.22,00:00,1.27113,1.27391,1.26368,1.26439,70066
2014.10.23,00:00,1.26441,1.26761,1.26128,1.26447,61395
2014.10.24,00:00,1.26448,1.26952,1.26342,1.26673,57428
2014.10.26,00:00,1.26739,1.26788,1.26715,1.26752,741
2014.10.27,00:00,1.26753,1.27226,1.26651,1.26953,56212
2014.10.28,00:00,1.26953,1.27642,1.26844,1.27355,62376
2014.10.29,00:00,1.27355,1.27700,1.26256,1.26375,64750
2014.10.30,00:00,1.26372,1.26387,1.25469,1.26047,80114
2014.10.31,00:00,1.26048,1.26133,1.24844,1.25231,89433
2014.11.02,00:00,1.25068,1.25134,1.25042,1.25079,591
2014.11.03,00:00,1.25078,1.25109,1.24390,1.24903,79088
2014.11.04,00:00,1.24900,1.25768,1.24869,1.25517,76509
2014.11.05,00:00,1.25518,1.25667,1.24568,1.24744,90194
2014.11.06,00:00,1.24745,1.25329,1.23643,1.23784,101236
